=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.26 10:26:02 =~=~=~=~=~=~=~=~=~=~=~=
Millis, Current, Temp., Voltage, 0ANDBY, NONE
4136, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
4146, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4156, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
4166, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
4176, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
4186, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4196, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
4206, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
4216, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4226, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4236, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4246, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4256, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4267, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
4277, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4287, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4297, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4307, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4317, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4327, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4337, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4347, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4357, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
4367, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
4377, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4387, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4397, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
4407, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
4417, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4427, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4438, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4448, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4458, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4468, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4478, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
4488, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
4498, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4508, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
4518, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
4528, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
4538, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4548, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4558, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
4568, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4578, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4588, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4598, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
4608, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4618, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4628, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
4638, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4648, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
4658, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4668, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4678, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
4688, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4698, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4708, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4718, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4728, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4738, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4748, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
4758, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4768, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4779, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4789, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
4799, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
4809, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
4819, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4829, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4839, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4849, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4859, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4869, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4879, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4889, 1.17, 22.00, 0.00, 0.00, STANDBY, NONE
4899, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4909, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
4919, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4929, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4939, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4950, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4960, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
4970, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
4980, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
4990, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5000, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5010, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5020, 1.56, 22.00, 0.26, 0.01, STANDBY, NONE
5030, 1.56, 22.00, 0.26, 0.01, STANDBY, NONE
5040, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5050, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5060, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5070, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
5080, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5090, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5100, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
5110, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5120, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
5130, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
5140, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5150, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5160, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5170, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
5180, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5190, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5200, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5210, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5220, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5230, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5240, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
5250, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5260, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5270, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
5280, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5291, 1.56, 22.00, 0.26, 0.01, STANDBY, NONE
5301, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5311, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
5321, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5331, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5341, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
5351, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
5361, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
5371, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5381, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5391, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5401, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
5411, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
5421, 1.95, 22.00, 0.00, 0.01, STANDBY, NONE
5431, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5441, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
5451, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
5462, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
5472, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5482, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5492, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5502, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5512, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
5522, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5532, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5542, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5552, 1.56, 22.00, 0.21, 0.01, STANDBY, NONE
5562, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5572, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5582, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5592, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5602, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
5612, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5622, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5632, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5642, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5652, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
5662, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5672, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5682, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5692, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5702, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
5712, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5722, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5732, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
5742, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5752, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
5762, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5772, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
5782, 1.17, 22.00, 0.26, 0.01, STANDBY, NONE
5792, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
5803, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
5813, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
5823, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5833, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
5843, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
5853, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5863, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5873, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5883, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5893, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5903, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
5913, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5923, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5933, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
5943, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5953, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
5963, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5974, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5984, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
5994, 1.56, 22.00, 0.26, 0.01, STANDBY, NONE
6004, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6014, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
6024, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
6034, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6044, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6054, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
6064, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6074, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6084, 1.17, 22.00, 0.26, 0.01, STANDBY, NONE
6094, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
6104, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6114, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6124, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
6134, 1.56, 22.00, 0.26, 0.01, STANDBY, NONE
6144, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6154, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
6164, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6174, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
6184, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
6194, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
6204, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6214, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6224, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
6234, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6244, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
6254, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
6264, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6274, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6284, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6294, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
6304, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
6315, 1.56, 22.00, 0.21, 0.01, STANDBY, NONE
6325, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
6335, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6345, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6355, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6365, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
6375, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
6385, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6395, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6405, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
6415, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
6425, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6435, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6445, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
6455, 1.56, 22.00, 0.16, 0.01, STANDBY, NONE
6465, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
6475, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6486, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6496, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6506, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6516, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6526, 1.17, 22.00, 0.26, 0.01, STANDBY, NONE
6536, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6546, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6556, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
6566, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
6576, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6586, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
6596, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6606, 1.17, 22.00, 0.26, 0.01, STANDBY, NONE
6616, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6626, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
6636, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
6646, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
6656, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
6666, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
6676, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6686, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
6696, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6706, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6716, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6726, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6736, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
6746, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6756, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6766, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6776, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
6786, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6796, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6806, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
6816, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6827, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6837, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6847, 1.56, 22.00, 0.26, 0.01, STANDBY, NONE
6857, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
6867, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
6877, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6887, 1.56, 22.00, 0.21, 0.01, STANDBY, NONE
6897, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
6907, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
6917, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6927, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
6937, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
6947, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
6957, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6967, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6977, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
6987, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
6998, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
7008, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
7018, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7028, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7038, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7048, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
7058, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
7068, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
7078, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7088, 1.95, 22.00, 0.00, 0.01, STANDBY, NONE
7098, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
7108, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
7118, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
7128, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7138, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7148, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
7158, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7168, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7178, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7188, 1.56, 22.00, 0.26, 0.01, STANDBY, NONE
7198, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7208, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
7218, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7228, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
7238, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
7248, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7258, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7268, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7278, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7288, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
7298, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7308, 1.56, 22.00, 0.26, 0.01, STANDBY, NONE
7318, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
7328, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
7339, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7349, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7359, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7369, 1.17, 22.00, 0.00, 0.02, STANDBY, NONE
7379, 1.17, 22.00, 0.00, 0.02, STANDBY, NONE
7389, 1.17, 22.00, 0.00, 0.02, STANDBY, NONE
7399, 1.56, 22.00, 0.00, 0.02, STANDBY, NONE
7409, 1.17, 22.00, 0.00, 0.02, STANDBY, NONE
7419, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7429, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
7439, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7449, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7459, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7469, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
7479, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7489, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
7499, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
7510, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7520, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7530, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
7540, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
7550, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7560, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7570, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7580, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7590, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
7600, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7610, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
7620, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7630, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7640, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7650, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
7660, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7670, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7680, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7690, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7700, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7710, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7720, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7730, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7740, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
7750, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7760, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7770, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
7780, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
7790, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7800, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7810, 1.56, 22.00, 0.26, 0.01, STANDBY, NONE
7820, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
7830, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
7840, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
7851, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
7861, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7871, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7881, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7891, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
7901, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7911, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7921, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7931, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
7941, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
7951, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7961, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
7971, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
7981, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
7991, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
8001, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
8011, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
8022, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
8032, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
8042, 1.56, 22.00, 0.21, 0.01, STANDBY, NONE
8052, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
8062, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
8072, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
8082, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
8092, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
8102, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
8112, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
8122, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
8132, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
8142, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
8152, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
8162, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
8172, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
8182, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
8192, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
8202, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
8212, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
8222, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
8232, 1.17, 22.00, 0.21, 0.01, STANDBY, NONE
8242, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
8252, 1.95, 22.00, 0.03, 0.01, STANDBY, NONE
8262, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
8272, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
8282, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
8292, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
8302, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
8312, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
8322, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
8332, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
8342, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
8352, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
