=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.24 16:19:51 =~=~=~=~=~=~=~=~=~=~=~=
81056, 0.00, 28.00, 10.66, -0.53, ALARM, L6_VOLTAGE
267916, -0.39, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
267926, 0.00, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
267936, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
267947, -0.39, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
267957, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
267967, 0.00, 60.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
267977, -0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
267987, -0.39, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
267997, 0.00, 60.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
268007, -0.39, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268017, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
268027, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268037, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268047, 0.00, 60.00, 17.13, 0.12, ALARM, LOW_FC_PRES_DELAYED
268057, 0.00, 59.00, 17.08, 0.19, ALARM, LOW_FC_PRES_DELAYED
268067, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268077, -0.39, 59.00, 17.11, 0.16, ALARM, LOW_FC_PRES_DELAYED
268087, 0.00, 60.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
268097, 0.00, 60.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
268107, -0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268118, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268128, 0.00, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
268138, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
268148, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268158, 0.00, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
268168, 0.39, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268178, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268188, 0.00, 60.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
268198, 0.00, 59.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
268208, 0.00, 60.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
268218, 0.00, 60.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
268228, 0.00, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
268238, 0.00, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
268248, -0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268258, 0.00, 59.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
268268, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268278, 0.00, 59.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
268288, 0.00, 60.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
268298, -0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268308, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268318, -0.39, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268328, 0.00, 60.00, 17.11, 0.16, ALARM, LOW_FC_PRES_DELAYED
268338, 0.00, 59.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
268348, 0.00, 60.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
268358, 0.00, 59.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
268368, 0.00, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
268378, 0.00, 60.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
268388, 0.00, 59.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
268398, 0.39, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
268408, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
268418, 0.00, 59.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
268428, 0.00, 60.00, 17.03, 0.09, ALARM, LOW_FC_PRES_DELAYED
268438, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268448, 0.00, 60.00, 17.00, 0.16, ALARM, LOW_FC_PRES_DELAYED
268459, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268469, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268479, 0.00, 60.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
268489, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268499, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
268509, -0.39, 59.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
268519, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268529, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268539, 0.00, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
268549, 0.00, 59.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
268559, 0.00, 60.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
268569, -0.39, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268579, 0.39, 59.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
268589, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268599, 0.00, 60.00, 17.11, 0.16, ALARM, LOW_FC_PRES_DELAYED
268609, 0.00, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
268619, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268630, 0.00, 60.00, 17.11, 0.16, ALARM, LOW_FC_PRES_DELAYED
268640, 0.00, 59.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
268650, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268660, 0.00, 60.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
268670, -0.39, 60.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
268680, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
268690, 0.00, 60.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
268700, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268710, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268720, 0.00, 59.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
268730, 0.00, 59.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
268740, 0.00, 60.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
268750, -0.39, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
268760, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268770, -0.39, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268780, 0.00, 60.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
268790, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268800, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268810, -0.39, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
268820, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268830, 0.00, 59.00, 17.03, 0.09, ALARM, LOW_FC_PRES_DELAYED
268840, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268850, 0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268860, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268870, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268880, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268890, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
268900, 0.00, 59.00, 17.11, 0.16, ALARM, LOW_FC_PRES_DELAYED
268910, 0.00, 60.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
268920, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268930, 0.00, 60.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
268940, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268950, -0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268960, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268971, 0.00, 59.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
268981, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
268991, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269001, 0.00, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
269011, -0.39, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269021, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269031, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
269041, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269051, 0.00, 59.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
269061, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269071, 0.00, 59.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
269081, 0.00, 60.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
269091, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
269101, 0.00, 59.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
269111, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269121, 0.00, 60.00, 17.11, 0.16, ALARM, LOW_FC_PRES_DELAYED
269131, -0.39, 59.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
269142, 0.00, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
269152, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269162, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269172, 0.00, 59.00, 17.11, 0.09, ALARM, LOW_FC_PRES_DELAYED
269182, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269192, -0.39, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
269202, -0.39, 60.00, 17.03, 0.16, ALARM, LOW_FC_PRES_DELAYED
269212, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269222, 0.00, 59.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
269232, 0.00, 60.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
269242, 0.00, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
269252, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269262, 0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269272, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
269282, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269292, 0.00, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
269302, 0.00, 59.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
269312, -0.39, 59.00, 17.11, 0.09, ALARM, LOW_FC_PRES_DELAYED
269322, 0.00, 59.00, 17.11, 0.16, ALARM, LOW_FC_PRES_DELAYED
269332, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269342, -0.39, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269352, -0.39, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269362, 0.00, 59.00, 17.11, 0.09, ALARM, LOW_FC_PRES_DELAYED
269372, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269382, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269392, 0.00, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
269402, 0.00, 60.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
269412, 0.39, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269422, 0.39, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269432, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269442, 0.00, 60.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
269452, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269462, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269472, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269483, 0.39, 59.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
269493, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269503, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269513, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
269523, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269533, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269543, 0.00, 59.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
269553, 0.00, 60.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
269563, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269573, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269583, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269593, 0.39, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
269603, 0.00, 59.00, 17.03, 0.09, ALARM, LOW_FC_PRES_DELAYED
269613, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269623, -0.39, 60.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
269633, -0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269643, 0.00, 59.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
269654, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
269664, -0.39, 59.00, 17.11, 0.06, ALARM, LOW_FC_PRES_DELAYED
269674, -0.39, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269684, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269694, 0.00, 60.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
269704, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
269714, 0.00, 60.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
269724, 0.00, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
269734, -0.39, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269744, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269754, -0.39, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
269764, 0.39, 59.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
269774, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269784, 0.00, 60.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
269794, -0.39, 60.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
269804, 0.00, 59.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
269814, -0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269824, 0.00, 59.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
269834, 0.00, 60.00, 17.03, 0.16, ALARM, LOW_FC_PRES_DELAYED
269844, 0.00, 60.00, 17.11, 0.09, ALARM, LOW_FC_PRES_DELAYED
269854, 0.39, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269864, 0.39, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
269874, 0.00, 60.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
269884, 0.00, 59.00, 17.00, 0.09, ALARM, LOW_FC_PRES_DELAYED
269894, 0.00, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
269904, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269914, -0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269924, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269934, -0.39, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269944, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269954, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
269964, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269974, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
269984, 0.39, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
269995, 0.00, 59.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
270005, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270015, 0.00, 59.00, 17.03, 0.16, ALARM, LOW_FC_PRES_DELAYED
270025, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270035, -0.39, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270045, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
270055, 0.00, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270065, 0.00, 60.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
270075, 0.00, 59.00, 17.11, 0.09, ALARM, LOW_FC_PRES_DELAYED
270085, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270095, 0.00, 59.00, 17.11, 0.09, ALARM, LOW_FC_PRES_DELAYED
270105, -0.39, 59.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
270115, -0.39, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270125, 0.00, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
270135, -0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270145, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270155, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270166, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270176, 0.00, 59.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
270186, -0.39, 59.00, 17.08, 0.06, ALARM, LOW_FC_PRES_DELAYED
270196, -0.39, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270206, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270216, -0.39, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270226, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270236, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270246, -0.39, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270256, 0.00, 60.00, 17.03, 0.06, ALARM, LOW_FC_PRES_DELAYED
270266, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270276, 0.00, 60.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
270286, 0.00, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270296, 0.00, 60.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
270306, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270316, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270326, -0.39, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270336, -0.39, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270346, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270356, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
270366, 0.00, 60.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
270376, 0.00, 60.00, 17.11, 0.12, ALARM, LOW_FC_PRES_DELAYED
270386, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270396, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270406, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270416, -0.39, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270426, 0.00, 60.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270436, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270446, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270456, -0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270466, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270476, 0.00, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270486, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270496, -0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270507, 0.00, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
270517, -0.39, 60.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
270527, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270537, -0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270547, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270557, -0.39, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270567, 0.00, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270577, -0.39, 60.00, 17.08, 0.16, ALARM, LOW_FC_PRES_DELAYED
270587, 0.00, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270597, -0.39, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270607, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270617, 0.00, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270627, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270637, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
270647, 0.00, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270657, 0.00, 60.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270667, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270678, -0.39, 60.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270688, -0.39, 60.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270698, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270708, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270718, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270728, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270738, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270748, 0.00, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270758, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270768, 0.00, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270778, 0.39, 60.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270788, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270798, -0.39, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270808, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270818, -0.39, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270828, 0.00, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270838, -0.39, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270848, 0.00, 60.00, 17.03, 0.12, ALARM, LOW_FC_PRES_DELAYED
270858, 0.00, 59.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
270868, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270878, 0.00, 59.00, 17.08, 0.12, ALARM, LOW_FC_PRES_DELAYED
270888, 0.00, 60.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270898, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270908, -0.39, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270918, -0.39, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270928, 0.00, 59.00, 17.05, 0.16, ALARM, LOW_FC_PRES_DELAYED
270938, -0.39, 60.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270948, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270958, -0.39, 59.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
270968, 0.00, 59.00, 17.05, 0.09, ALARM, LOW_FC_PRES_DELAYED
270978, 0.39, 59.00, 17.08, 0.09, ALARM, LOW_FC_PRES_DELAYED
270988, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
270998, 0.00, 59.00, 17.05, 0.12, ALARM, LOW_FC_PRES_DELAYED
